1,0.242,-3.961,-7.076,69739771
2,-5.689,-1.479,0.217,69739771
0,-130.021,-5.888,283.092,69624766
1,-0.773,0.135,-8.917,69785777
2,-5.057,-0.903,0.448,69785777
0,-137.115,-4.358,285.936,69647767
1,-0.457,1.581,-10.537,69831765
2,-1.834,-0.128,0.414,69854777
0,-137.115,-4.358,285.936,69647767
1,-0.526,2.043,-10.776,69877767
2,-1.138,-0.083,0.299,69877767
0,177.711,3.684,286.400,69900766
1,-1.037,1.999,-10.711,69923767
2,-0.093,0.061,0.051,69923767
0,177.944,3.671,286.461,69877767
1,-0.871,1.704,-10.982,69969765
2,1.401,0.554,0.118,69969765
0,177.944,3.671,286.461,69877767
1,-0.665,0.596,-10.919,70015766
2,2.975,0.982,0.072,70015766
0,178.575,3.641,286.668,69854777
1,-0.580,0.181,-10.633,70038772
2,5.112,2.100,-0.056,70061775
0,-149.636,-8.267,282.738,70084766
1,0.868,-2.421,-9.309,70084766
2,5.656,1.977,0.429,70107767
0,-149.636,-8.267,282.738,70084766
1,1.785,-5.344,-7.135,70130767
2,4.962,1.650,0.907,70153767
0,-157.803,-5.554,284.484,70061775
1,1.610,-6.373,-6.139,70176767
2,5.335,1.715,1.318,70199766
0,-157.803,-5.554,284.484,70061775
1,1.711,-8.101,-3.615,70222766
2,2.789,0.226,0.877,70245767
0,-157.803,-5.554,284.484,70061775
1,1.188,-8.633,-2.071,70268774
2,1.953,0.414,0.602,70291768
0,-108.475,-7.141,269.938,70291768
1,1.286,-9.284,-1.900,70314768
2,1.345,0.076,0.406,70336767
0,-110.920,-7.491,270.937,70268774
1,0.952,-9.487,-1.012,70359769
2,-0.053,-0.454,-0.012,70382768
0,-110.920,-7.491,270.937,70268774
1,1.006,-10.318,0.199,70405765
2,-3.073,-1.449,-0.579,70428769
0,-106.236,-6.692,269.321,70314768
1,0.450,-9.339,-0.892,70451767
2,-3.870,-0.791,-0.833,70474766
0,-108.475,-7.141,269.938,70291768
1,1.413,-8.296,-3.741,70497767
2,-4.698,-1.438,-0.711,70519767
0,-144.302,-5.007,283.894,70542768
1,0.497,-5.584,-5.254,70564766
2,-5.770,-1.609,-0.743,70564766
0,-151.237,-3.936,285.344,70564766
1,0.622,-3.628,-6.920,70610767
2,-6.273,-1.291,-0.129,70610767
0,-158.270,-3.163,285.983,70587774
1,0.144,0.616,-9.412,70656767
2,-4.916,-0.465,0.246,70656767
0,-151.237,-3.936,285.344,70564766
1,0.765,1.977,-10.716,70702773
2,-2.637,-0.065,0.348,70702773
0,-151.237,-3.936,285.344,70564766
1,0.267,3.266,-11.193,70747767
2,-1.373,-0.043,0.245,70747767
0,-151.237,-3.936,285.344,70564766
1,0.122,2.952,-10.988,70793767
2,0.622,0.132,0.029,70816766
0,176.671,-1.826,284.147,70793767
1,0.092,2.112,-10.857,70839762
2,1.738,0.379,0.062,70862765
0,176.671,-1.826,284.147,70793767
1,-0.033,1.494,-11.015,70885765
2,2.664,0.693,-0.042,70885765
0,176.671,-1.826,284.147,70793767
1,0.810,-0.399,-9.939,70931765
2,4.405,1.291,-0.214,70931765
0,176.671,-1.826,284.147,70793767
1,1.500,-2.978,-8.276,70977763
2,4.619,1.422,0.085,70977763
0,-145.315,-12.223,280.679,71000765
1,1.829,-3.770,-7.870,71000765
2,4.983,1.755,0.508,71023767
0,-138.503,-13.540,278.508,71023767
1,2.613,-6.546,-5.355,71069771
2,4.486,1.071,0.562,71069771
0,-138.503,-13.540,278.508,71023767
1,2.538,-7.520,-4.286,71115768
2,3.649,0.928,0.804,71115768
0,-145.315,-12.223,280.679,71000765
